_RAJ2000	_DEJ2000	RAJ2000	DEJ2000	2MASS	Jmag	e_Jmag	Hmag	e_Hmag	Kmag	e_Kmag	Qflg	Rflg	Bflg	Cflg	Xflg	Aflg
008.087685	+48.568638	008.087685	+48.568638	00322104+4834070	16.428	0.107	15.995		15.911		AUU	200	100	000	0	0
008.084549	+48.595177	008.084549	+48.595177	00322029+4835426	14.030	0.028	13.737	0.033	13.695	0.037	AAA	222	111	000	0	0
008.073573	+48.565289	008.073573	+48.565289	00321765+4833550	13.020	0.021	12.658	0.024	12.583	0.023	AAA	222	111	000	0	0
008.114630	+48.588612	008.114630	+48.588612	00322751+4835190	16.815	0.152	15.824	0.131	15.747		BBU	220	110	cc0	0	0
008.116266	+48.586224	008.116266	+48.586224	00322790+4835104	12.799	0.022	12.378	0.024	12.253	0.022	AAA	222	111	000	0	0
008.123662	+48.571308	008.123662	+48.571308	00322967+4834167	16.246	0.090	15.507	0.092	15.501	0.153	AAC	222	111	000	0	0
008.107662	+48.617039	008.107662	+48.617039	00322583+4837013	15.069	0.042	14.550	0.051	14.667	0.073	AAA	222	111	000	0	0
008.068366	+48.607529	008.068366	+48.607529	00321640+4836271	16.193	0.101	15.452	0.106	15.325	0.142	AAB	222	111	ccc	0	0
008.083931	+48.618862	008.083931	+48.618862	00322014+4837079	14.289	0.027	13.915	0.034	13.868	0.049	AAA	222	111	000	0	0
008.070273	+48.609291	008.070273	+48.609291	00321686+4836334	12.332	0.020	11.781	0.023	11.626	0.020	AAA	222	111	000	0	0
008.074601	+48.603188	008.074601	+48.603188	00321790+4836114	15.905	0.069	15.437	0.092	15.202	0.125	AAB	222	111	000	0	0
008.066164	+48.609833	008.066164	+48.609833	00321587+4836353	14.966	0.039	14.559	0.057	14.483	0.065	AAA	222	111	000	0	0
008.069401	+48.602943	008.069401	+48.602943	00321665+4836105	15.672	0.060	15.108	0.083	15.141	0.125	AAB	222	111	000	0	0
008.084300	+48.612926	008.084300	+48.612926	00322023+4836465	16.154	0.084	15.586	0.102	15.488	0.168	AAC	222	111	000	0	0
008.109489	+48.605587	008.109489	+48.605587	00322627+4836201	16.133	0.083	15.927	0.148	15.859	0.221	ABD	222	111	000	0	0
008.123360	+48.604736	008.123360	+48.604736	00322960+4836170	16.879	0.171	15.875	0.139	15.964		CBU	220	110	c00	0	0
008.120603	+48.604057	008.120603	+48.604057	00322894+4836146	14.981	0.037	14.416	0.047	14.384	0.069	AAA	222	111	000	0	0
008.098305	+48.617966	008.098305	+48.617966	00322359+4837046	16.018	0.077	15.576	0.121	15.368	0.144	ABB	222	111	000	0	0
008.086439	+48.609013	008.086439	+48.609013	00322074+4836324	16.892	0.163	15.991	0.159	16.863		CCU	220	110	000	0	0
008.122047	+48.613552	008.122047	+48.613552	00322929+4836487	15.850	0.062	15.606	0.118	15.551	0.159	ABC	222	111	000	0	0
008.095555	+48.604618	008.095555	+48.604618	00322293+4836166	15.959	0.070	15.300	0.086	15.179	0.126	AAB	222	111	000	0	0
008.150629	+48.571701	008.150629	+48.571701	00323615+4834181	16.480	0.114	15.964	0.144	15.675	0.178	BBC	222	111	000	0	0
008.139024	+48.588654	008.139024	+48.588654	00323336+4835191	16.671	0.167	15.655		14.736		CUU	200	100	s00	0	0
008.144722	+48.566071	008.144722	+48.566071	00323473+4833578	14.698	0.035	14.402	0.041	14.383	0.063	AAA	222	111	000	0	0
008.165965	+48.566723	008.165965	+48.566723	00323983+4834002	16.849	0.152	15.966	0.139	15.977	0.238	CBD	222	111	000	0	0
008.151646	+48.579506	008.151646	+48.579506	00323639+4834462	16.450	0.110	15.961	0.136	15.351	0.131	BBB	222	111	000	0	0
008.175961	+48.563156	008.175961	+48.563156	00324223+4833473	14.272	0.032	13.957	0.031	13.852	0.047	AAA	222	111	000	0	0
008.154777	+48.581886	008.154777	+48.581886	00323714+4834547	15.582	0.057	15.011	0.063	14.822	0.101	AAA	222	111	000	0	0
008.162380	+48.571308	008.162380	+48.571308	00323897+4834167	17.094	0.193	16.558	0.260	15.817	0.223	CDD	222	111	000	0	0
008.156396	+48.572433	008.156396	+48.572433	00323753+4834207	16.577	0.128	15.608	0.100	15.452	0.156	BAC	222	111	000	0	0
008.174147	+48.573803	008.174147	+48.573803	00324179+4834256	16.615	0.123	15.830	0.129	15.792	0.206	BBC	222	111	000	0	0
008.131351	+48.564274	008.131351	+48.564274	00323152+4833513	16.670	0.135	15.913	0.146	16.021	0.257	BBD	222	111	000	0	0
008.130888	+48.596401	008.130888	+48.596401	00323141+4835470	15.659	0.058	15.115	0.071	15.158	0.121	AAB	222	111	000	0	0
008.185133	+48.592487	008.185133	+48.592487	00324443+4835329	15.552	0.052	15.398	0.097	15.106	0.118	AAB	222	111	000	0	0
008.125615	+48.582340	008.125615	+48.582340	00323014+4834564	15.578	0.052	15.236	0.078	15.369	0.144	AAB	222	111	000	0	0
008.186633	+48.595551	008.186633	+48.595551	00324479+4835439	15.816	0.067	15.182	0.080	14.944	0.096	AAA	222	111	000	0	0
008.133103	+48.579243	008.133103	+48.579243	00323194+4834452	16.721	0.135	16.324	0.209	15.850		BCU	220	110	000	0	0
008.130140	+48.571304	008.130140	+48.571304	00323123+4834166	16.112	0.087	15.692	0.111	15.442	0.146	ABB	222	111	000	0	0
008.155814	+48.609741	008.155814	+48.609741	00323739+4836350	16.208	0.099	15.667	0.116	15.439	0.153	ABB	222	111	000	0	0
008.154015	+48.614552	008.154015	+48.614552	00323696+4836523	16.476	0.118	15.622	0.122	15.709	0.192	BBC	222	111	000	0	0
008.156597	+48.613323	008.156597	+48.613323	00323758+4836479	15.820	0.069	15.106	0.073	15.030	0.106	AAA	222	111	000	0	0
008.132780	+48.603058	008.132780	+48.603058	00323186+4836110	15.571	0.060	14.841	0.064	14.578	0.072	AAA	222	111	000	0	0
008.168293	+48.601486	008.168293	+48.601486	00324039+4836053	15.626	0.054	15.231	0.071	15.300	0.137	AAB	222	111	000	0	0
008.178050	+48.604824	008.178050	+48.604824	00324273+4836173	16.363	0.099	15.774	0.120	15.527	0.164	ABC	222	111	000	0	0
008.181429	+48.612362	008.181429	+48.612362	00324354+4836445	16.313	0.101	15.836	0.142	15.352	0.147	ABB	222	111	000	0	0
008.153844	+48.607628	008.153844	+48.607628	00323692+4836274	16.361	0.109	16.014	0.152	15.994	0.261	ACD	222	111	000	0	0
008.147411	+48.621620	008.147411	+48.621620	00323537+4837178	15.203	0.042	14.693	0.054	14.455	0.064	AAA	222	111	000	0	0
008.149757	+48.617336	008.149757	+48.617336	00323594+4837024	16.715	0.140	16.353	0.194	16.912		BCU	220	110	000	0	0
008.132801	+48.621170	008.132801	+48.621170	00323187+4837162	16.676	0.132	16.158	0.174	15.649	0.167	BCC	222	111	000	0	0
008.145798	+48.619316	008.145798	+48.619316	00323499+4837095	15.407	0.048	14.699	0.057	14.410	0.058	AAA	222	111	000	0	0
008.134529	+48.608257	008.134529	+48.608257	00323228+4836297	15.741	0.063	15.446	0.102	15.263	0.123	AAB	222	111	000	0	0
008.129613	+48.622578	008.129613	+48.622578	00323110+4837212	14.382	0.029	13.950	0.033	13.852	0.035	AAA	222	111	000	0	0
008.141691	+48.608807	008.141691	+48.608807	00323400+4836317	16.962	0.182	16.086	0.171	15.888	0.232	CCD	222	111	c00	0	0
008.141991	+48.612007	008.141991	+48.612007	00323407+4836432	14.620	0.031	14.133	0.044	13.985	0.046	AAA	222	111	000	0	0
008.138215	+48.610310	008.138215	+48.610310	00323317+4836371	14.264	0.029	13.902	0.037	13.860	0.043	AAA	222	111	000	0	0
008.225431	+48.570599	008.225431	+48.570599	00325410+4834141	17.041	0.181	16.268	0.186	15.854	0.221	CCD	222	111	c00	0	0
008.222353	+48.566116	008.222353	+48.566116	00325336+4833580	16.682	0.133	16.134	0.163	17.272		BCU	220	110	000	0	0
008.239515	+48.586037	008.239515	+48.586037	00325748+4835097	15.732	0.067	15.244	0.077	15.050	0.104	AAA	222	111	0s0	0	0
008.244586	+48.571472	008.244586	+48.571472	00325870+4834172	16.295	0.098	15.756	0.126	15.810	0.213	ABC	222	111	000	0	0
008.215478	+48.564369	008.215478	+48.564369	00325171+4833517	15.938	0.072	15.337	0.080	14.894	0.094	AAA	222	111	000	0	0
008.209910	+48.595577	008.209910	+48.595577	00325037+4835440	13.647	0.027	13.312	0.031	13.251	0.033	AAA	222	111	000	0	0
008.227989	+48.568726	008.227989	+48.568726	00325471+4834074	13.936	0.026	13.526	0.027	13.452	0.033	AAA	222	111	000	0	0
008.199966	+48.586040	008.199966	+48.586040	00324799+4835097	12.785	0.023	12.214	0.023	12.039	0.022	AAA	222	111	000	0	0
008.211275	+48.575699	008.211275	+48.575699	00325070+4834325	13.200	0.023	12.749	0.024	12.595	0.023	AAA	222	111	000	0	0
008.246707	+48.591549	008.246707	+48.591549	00325920+4835295	14.720	0.031	14.384	0.040	14.244	0.052	AAA	222	111	000	0	0
008.192185	+48.569244	008.192185	+48.569244	00324612+4834092	16.510	0.120	15.839	0.126	15.610	0.186	BBC	222	111	000	0	0
008.188722	+48.590832	008.188722	+48.590832	00324529+4835269	16.043	0.078	15.586	0.109	15.304	0.128	ABB	222	111	000	0	0
008.193075	+48.579071	008.193075	+48.579071	00324633+4834446	15.725	0.056	15.221	0.089	15.335	0.144	AAB	222	111	000	0	0
008.199863	+48.588184	008.199863	+48.588184	00324796+4835174	14.989	0.039	14.563	0.051	14.599	0.073	AAA	222	111	ccc	0	0
008.228739	+48.617451	008.228739	+48.617451	00325489+4837028	13.442	0.024	13.133	0.026	13.050	0.030	AAA	222	111	000	0	0
008.191024	+48.613674	008.191024	+48.613674	00324584+4836492	14.453	0.032	13.784	0.031	13.697	0.035	AAA	222	111	000	0	0
008.203318	+48.613358	008.203318	+48.613358	00324879+4836480	14.840	0.034	14.430	0.052	14.315	0.054	AAA	222	111	000	0	0
008.204293	+48.621799	008.204293	+48.621799	00324903+4837184	15.835	0.059	15.384	0.093	15.444	0.153	AAB	222	111	000	0	0
008.208842	+48.609684	008.208842	+48.609684	00325012+4836348	16.470	0.124	15.902		15.948		BUU	200	100	000	0	0
008.242879	+48.618095	008.242879	+48.618095	00325829+4837051	16.570	0.121	15.890	0.136	15.524	0.168	BBC	222	111	000	0	0
008.243661	+48.612652	008.243661	+48.612652	00325847+4836455	16.547	0.114	16.037	0.166	15.974	0.252	BCD	222	111	000	0	0
008.246072	+48.616421	008.246072	+48.616421	00325905+4836591	14.285	0.029	13.595	0.033	13.394	0.035	AAA	222	111	000	0	0
008.286850	+48.594707	008.286850	+48.594707	00330884+4835409	15.020	0.041	14.635	0.050	14.533	0.072	AAA	222	111	000	0	0
008.308510	+48.566628	008.308510	+48.566628	00331404+4833598	16.428	0.116	15.582	0.112	15.473	0.155	BBC	222	111	000	0	0
008.306560	+48.585732	008.306560	+48.585732	00331357+4835086	16.189	0.094	15.558	0.120	15.328	0.142	ABB	222	111	0s0	0	0
008.305838	+48.594318	008.305838	+48.594318	00331340+4835395	12.527	0.022	12.175	0.023	12.115	0.020	AAA	222	111	000	0	0
008.304967	+48.567207	008.304967	+48.567207	00331319+4834019	16.153	0.088	15.509	0.097	15.369	0.149	AAB	222	111	000	0	0
008.299991	+48.593674	008.299991	+48.593674	00331199+4835372	11.933	0.023	11.349	0.023	11.179	0.022	AAA	222	111	000	0	0
008.287755	+48.591679	008.287755	+48.591679	00330906+4835300	15.942	0.077	15.455	0.097	15.272	0.135	AAB	222	111	000	0	0
008.283932	+48.588749	008.283932	+48.588749	00330814+4835194	15.144	0.040	14.517	0.052	14.401	0.069	AAA	222	111	000	0	0
008.300870	+48.595097	008.300870	+48.595097	00331220+4835423	15.880	0.100	15.093	0.112	15.053	0.134	ABB	222	111	ccc	0	0
008.301406	+48.598385	008.301406	+48.598385	00331233+4835541	15.259	0.051	14.724	0.063	14.490	0.074	AAA	222	111	000	0	0
008.250103	+48.567719	008.250103	+48.567719	00330002+4834037	15.615	0.057	15.071	0.070	14.912	0.104	AAA	222	111	000	0	0
008.278501	+48.578133	008.278501	+48.578133	00330684+4834412	16.712	0.130	16.219	0.200	15.720	0.204	BCC	222	111	000	0	0
008.255321	+48.587772	008.255321	+48.587772	00330127+4835159	16.039	0.102	15.529	0.117	15.227	0.137	ABB	222	111	sss	0	0
008.301419	+48.575123	008.301419	+48.575123	00331234+4834304	16.963	0.158	15.908	0.154	15.932	0.241	CBD	222	111	000	0	0
008.257358	+48.597065	008.257358	+48.597065	00330176+4835494	16.234	0.090	15.532	0.101	15.357	0.144	AAB	222	111	000	0	0
008.274661	+48.593117	008.274661	+48.593117	00330591+4835352	16.684	0.133	15.961	0.158	15.592	0.184	BCC	222	111	000	0	0
008.279117	+48.574017	008.279117	+48.574017	00330698+4834264	13.214	0.022	13.000	0.027	12.919	0.026	AAA	222	111	000	0	0
008.262457	+48.597000	008.262457	+48.597000	00330298+4835492	13.832	0.026	13.484	0.033	13.414	0.032	AAA	222	111	000	0	0
008.310202	+48.594776	008.310202	+48.594776	00331444+4835411	16.969	0.179	16.059	0.157	15.827	0.204	CCC	222	111	ccc	0	0
008.259641	+48.579754	008.259641	+48.579754	00330231+4834471	16.805	0.152	16.193	0.180	16.022		BCU	220	110	000	0	0
008.294202	+48.614006	008.294202	+48.614006	00331060+4836504	16.288	0.090	15.635	0.121	15.636	0.197	ABC	222	111	000	0	0
008.286947	+48.601578	008.286947	+48.601578	00330886+4836056	16.660	0.139	16.108	0.162	15.456	0.174	BCC	222	222	ccc	0	0
008.287311	+48.600487	008.287311	+48.600487	00330895+4836017	15.805	0.069	15.310	0.084	15.113	0.123	AAB	222	222	ccc	0	0
008.290525	+48.618988	008.290525	+48.618988	00330972+4837083	16.392	0.107	15.789	0.121	15.560		ABU	220	110	000	0	0
008.289467	+48.620693	008.289467	+48.620693	00330947+4837144	16.120	0.089	15.410	0.105	15.100	0.115	AAB	222	111	000	0	0
008.294731	+48.618122	008.294731	+48.618122	00331073+4837052	16.915	0.166	16.456	0.226	15.799	0.210	CDC	222	111	000	0	0
008.304915	+48.612858	008.304915	+48.612858	00331317+4836462	13.299	0.023	13.020	0.029	12.987	0.027	AAA	222	111	000	0	0
008.284256	+48.620457	008.284256	+48.620457	00330822+4837136	16.725	0.130	15.764	0.124	15.775	0.217	BBC	222	111	000	0	0
008.272720	+48.615238	008.272720	+48.615238	00330545+4836548	14.957	0.040	14.615	0.054	14.525	0.069	AAA	222	111	000	0	0
008.263790	+48.605137	008.263790	+48.605137	00330330+4836184	14.379	0.023	13.964	0.033	13.870	0.042	AAA	222	111	000	0	0
008.250682	+48.609299	008.250682	+48.609299	00330016+4836334	15.477	0.053	14.904	0.059	14.751	0.087	AAA	222	111	000	0	0
008.250216	+48.614231	008.250216	+48.614231	00330005+4836512	14.682	0.032	14.278	0.037	14.374	0.068	AAA	222	111	000	0	0
008.255321	+48.610344	008.255321	+48.610344	00330127+4836372	12.405	0.022	12.123	0.024	12.111	0.022	AAA	222	111	000	0	0
008.334401	+48.580807	008.334401	+48.580807	00332025+4834509	14.858	0.038	14.534	0.051	14.506	0.073	AAA	222	111	000	0	0
008.346402	+48.576565	008.346402	+48.576565	00332313+4834356	16.723	0.136	16.115	0.157	16.039	0.230	BCD	222	111	000	0	0
008.336773	+48.593975	008.336773	+48.593975	00332082+4835383	16.985	0.181	16.419	0.204	16.113	0.260	CDD	222	111	ccc	0	0
008.335271	+48.576637	008.335271	+48.576637	00332046+4834358	16.546	0.128	15.933	0.138	15.530	0.176	BBC	222	111	000	0	0
008.348629	+48.590389	008.348629	+48.590389	00332367+4835254	16.692	0.142	16.257	0.199	15.730		BCU	220	110	000	0	0
008.338054	+48.599751	008.338054	+48.599751	00332113+4835591	10.435	0.022	9.862	0.021	9.714	0.017	AAA	222	111	000	0	0
008.350056	+48.592766	008.350056	+48.592766	00332401+4835339	16.031	0.079	15.341	0.087	15.251	0.134	AAB	222	111	000	0	0
008.352622	+48.579578	008.352622	+48.579578	00332462+4834464	13.704	0.024	13.232	0.026	13.142	0.031	AAA	222	111	000	0	0
008.361734	+48.577190	008.361734	+48.577190	00332681+4834378	15.951	0.078	15.375	0.083	15.396	0.149	AAB	222	111	000	0	0
008.373357	+48.576202	008.373357	+48.576202	00332960+4834343	16.413	0.108	15.699	0.119	15.805	0.208	ABC	222	111	000	0	0
008.372891	+48.595612	008.372891	+48.595612	00332949+4835442	11.970	0.023	11.730	0.021	11.632	0.019	AAA	222	111	000	0	0
008.356748	+48.569069	008.356748	+48.569069	00332561+4834086	13.639	0.026	13.306	0.029	13.257	0.030	AAA	222	111	000	0	0
008.319436	+48.616802	008.319436	+48.616802	00331666+4837004	12.069	0.029	11.860	0.030	11.804	0.026	AAA	222	111	c00	0	0
008.315397	+48.608746	008.315397	+48.608746	00331569+4836314	15.600	0.059	15.280	0.080	14.894	0.095	AAA	222	111	c00	0	0
008.348401	+48.611820	008.348401	+48.611820	00332361+4836425	16.358	0.110	15.852	0.133	15.337	0.131	BBB	222	111	000	0	0
008.330296	+48.613914	008.330296	+48.613914	00331927+4836500	14.747	0.034	14.386	0.041	14.327	0.050	AAA	222	111	000	0	0
008.347082	+48.622097	008.347082	+48.622097	00332329+4837195	16.185	0.097	15.507	0.097	15.194	0.112	AAB	222	222	ccc	0	0
008.366027	+48.621956	008.366027	+48.621956	00332784+4837190	16.483	0.112	16.059	0.152	15.694		BCU	220	110	000	0	0
008.317639	+48.614586	008.317639	+48.614586	00331623+4836525	9.392	0.023	9.310	0.023	9.245	0.018	AAA	222	111	000	0	0
008.348400	+48.622868	008.348400	+48.622868	00332361+4837223	15.623	0.068	15.141	0.087	15.074	0.130	AAB	222	222	ccc	0	0
008.340766	+48.610123	008.340766	+48.610123	00332178+4836364	16.560	0.119	15.887	0.133	15.873	0.200	BBD	222	111	000	0	0
008.368814	+48.615864	008.368814	+48.615864	00332851+4836571	14.012	0.025	13.555	0.024	13.424	0.031	AAA	222	111	000	0	0
008.391785	+48.593975	008.391785	+48.593975	00333402+4835383	16.954	0.175	16.161	0.170	15.915	0.210	CCD	222	111	000	0	0
008.375742	+48.578976	008.375742	+48.578976	00333017+4834443	16.393	0.109	15.614	0.100	15.331	0.133	AAB	222	111	000	0	0
008.406893	+48.568291	008.406893	+48.568291	00333765+4834058	15.701	0.057	15.065	0.075	15.108	0.121	AAB	222	111	000	0	0
008.396437	+48.575638	008.396437	+48.575638	00333514+4834322	16.736	0.136	16.285	0.181	16.085		BCU	220	110	000	0	0
008.398728	+48.594139	008.398728	+48.594139	00333569+4835389	13.480	0.024	12.846	0.024	12.651	0.023	AAA	222	111	000	0	0
008.430099	+48.580311	008.430099	+48.580311	00334322+4834491	13.627	0.023	13.354	0.026	13.284	0.030	AAA	222	111	000	0	0
008.431925	+48.568607	008.431925	+48.568607	00334366+4834069	13.616	0.026	13.129	0.026	13.045	0.028	AAA	222	111	000	0	0
008.422857	+48.568726	008.422857	+48.568726	00334148+4834074	13.640	0.024	12.938	0.026	12.763	0.026	AAA	222	111	000	0	0
008.388891	+48.590603	008.388891	+48.590603	00333333+4835261	14.529	0.033	14.138	0.029	14.150	0.040	AAA	222	111	000	0	0
008.402289	+48.567543	008.402289	+48.567543	00333654+4834031	16.265	0.092	16.011	0.145	16.068	0.241	ABD	222	111	000	0	0
008.384418	+48.590847	008.384418	+48.590847	00333226+4835270	16.050	0.084	15.873	0.136	15.819	0.205	ABC	222	111	000	0	0
008.425769	+48.572159	008.425769	+48.572159	00334218+4834197	17.070	0.180	16.539	0.223	15.876	0.214	CDD	222	111	000	0	0
008.419366	+48.573532	008.419366	+48.573532	00334064+4834247	17.125	0.195	16.073	0.180	16.007	0.252	CCD	222	111	000	0	0
008.411174	+48.564228	008.411174	+48.564228	00333868+4833512	17.085	0.197	16.774	0.288	15.974	0.249	CDD	222	111	000	0	0
008.375966	+48.618813	008.375966	+48.618813	00333023+4837077	16.240	0.093	15.526	0.097	15.692	0.193	AAC	222	111	000	0	0
008.435505	+48.602516	008.435505	+48.602516	00334452+4836090	12.105	0.022	11.821	0.021	11.722	0.019	AAA	222	111	000	0	0
008.388925	+48.604488	008.388925	+48.604488	00333334+4836161	16.613	0.126	16.144	0.164	15.764	0.209	BCC	222	111	000	0	0
008.431020	+48.600071	008.431020	+48.600071	00334344+4836002	15.247	0.063	14.555	0.074	14.122	0.069	AAA	222	111	000	0	0
008.423643	+48.600277	008.423643	+48.600277	00334167+4836009	14.516	0.027	13.799	0.033	13.683	0.040	AAA	222	111	000	0	0
008.414416	+48.604527	008.414416	+48.604527	00333945+4836162	14.747	0.033	14.224	0.038	14.116	0.050	AAA	222	111	000	0	0
008.410679	+48.624924	008.410679	+48.624924	00333856+4837297	17.091	0.198	16.106	0.177	15.981	0.252	CCD	222	111	000	0	0
008.485197	+48.593464	008.485197	+48.593464	00335644+4835364	15.593	0.055	15.147	0.079	15.212	0.124	AAB	222	111	000	0	0
008.480136	+48.585133	008.480136	+48.585133	00335523+4835064	16.458	0.108	15.881	0.140	15.549	0.153	BBC	222	111	000	0	0
008.457178	+48.583950	008.457178	+48.583950	00334972+4835022	15.618	0.061	15.075	0.060	14.862	0.091	AAA	222	111	000	0	0
008.468763	+48.583572	008.468763	+48.583572	00335250+4835008	16.910	0.159	15.818	0.127	15.409	0.145	CBB	222	111	000	0	0
008.458393	+48.591240	008.458393	+48.591240	00335001+4835284	16.491	0.109	16.135	0.183	15.874	0.226	BCD	222	111	000	0	0
008.444907	+48.599449	008.444907	+48.599449	00334677+4835580	16.301	0.101	15.470	0.094	15.388	0.149	AAB	222	111	ccc	0	0
008.483285	+48.591888	008.483285	+48.591888	00335598+4835307	15.981	0.071	15.462	0.099	15.484	0.158	AAC	222	111	000	0	0
008.460708	+48.598087	008.460708	+48.598087	00335056+4835531	13.510	0.023	13.273	0.024	13.207	0.026	AAA	222	111	000	0	0
008.476911	+48.594154	008.476911	+48.594154	00335445+4835389	15.462	0.048	15.020	0.065	14.956	0.095	AAA	222	111	000	0	0
008.472752	+48.583065	008.472752	+48.583065	00335346+4834590	14.865	0.039	14.265	0.046	14.143	0.058	AAA	222	111	000	0	0
008.495080	+48.570446	008.495080	+48.570446	00335881+4834136	12.987	0.023	12.591	0.024	12.505	0.024	AAA	222	111	000	0	0
008.452478	+48.572502	008.452478	+48.572502	00334859+4834210	16.098	0.081	15.736	0.118	15.154	0.108	ABB	222	111	000	0	0
008.494485	+48.580578	008.494485	+48.580578	00335867+4834500	14.987	0.037	14.594	0.046	14.598	0.081	AAA	222	111	000	0	0
008.446764	+48.576111	008.446764	+48.576111	00334722+4834339	17.371	0.235	16.163	0.173	15.760	0.206	DCC	222	111	000	0	0
008.440385	+48.608822	008.440385	+48.608822	00334569+4836317	16.764	0.135	16.159	0.172	15.775	0.200	BCC	222	111	000	0	0
008.486215	+48.617359	008.486215	+48.617359	00335669+4837024	13.850	0.030	13.302	0.034	13.177	0.037	AAA	222	111	000	0	0
008.489827	+48.604774	008.489827	+48.604774	00335755+4836171	16.097	0.080	15.539	0.100	15.297	0.135	AAB	222	111	000	0	0
008.442205	+48.601032	008.442205	+48.601032	00334612+4836037	15.535	0.054	15.081	0.072	14.944	0.104	AAA	222	111	000	0	0
008.470233	+48.623489	008.470233	+48.623489	00335285+4837245	13.197	0.021	12.664	0.026	12.545	0.023	AAA	222	111	000	0	0
